,order_id,customer_id,product_id,order_date,quantity,payment_id,payment_method,payment_status,payment_date,product_name,category,price,stock,name,gender,age,join_date,city,shipping_id,shipping_company,shipping_status,shipping_start_date,shipping_end_date,total_sales
624,O009840,C1044,P0368,2023-12-04 10:45:42,5,PAY009840,Mobile Payment,Completed,2023-12-04 11:05:42,의류 상품_368,도서,40400,14,서정수,Male,29,2023-08-30,옥천군,S009840,한진택배,Shipped,2023-12-04 21:05:42,,202000
625,O002427,C0080,P0333,2023-12-04 10:53:11,5,PAY002427,Mobile Payment,Completed,2023-12-04 11:00:11,화장품 상품_333,전자제품,73300,180,차수민,Female,31,2023-04-04,제천시,S002427,우체국택배,Delivered,2023-12-05 07:00:11,2023-12-10 07:00:11,366500
626,O004045,C1308,P0246,2023-12-04 11:23:37,5,PAY004045,Mobile Payment,Completed,2023-12-04 11:25:37,전자제품 상품_246,가구,41000,37,이지현,Male,67,2024-04-25,수원시 영통구,S004045,롯데택배,Delivered,2023-12-05 02:25:37,2023-12-06 02:25:37,205000
627,O001138,C1511,P0235,2023-12-04 11:31:49,5,PAY001138,Bank Transfer,Completed,2023-12-04 11:35:49,가구 상품_235,식품,53300,122,류은주,Male,61,2023-02-22,남양주시,S001138,대한통운,Delivered,2023-12-04 22:35:49,2023-12-07 22:35:49,266500
628,O008835,C1558,P0099,2023-12-04 12:02:56,1,PAY008835,Bank Transfer,Completed,2023-12-04 12:31:56,도서 상품_99,가구,73300,125,이승민,Female,17,2023-07-23,여주시,S008835,대한통운,Delivered,2023-12-05 09:31:56,2023-12-08 09:31:56,73300
629,O008999,C0525,P0210,2023-12-04 12:06:28,3,PAY008999,Bank Transfer,Completed,2023-12-04 13:03:28,식품 상품_210,화장품,56400,148,박성민,Male,67,2023-03-23,고양시,S008999,우체국택배,Delivered,2023-12-04 23:03:28,2023-12-08 23:03:28,169200
630,O006173,C1333,P0382,2023-12-04 13:12:23,5,PAY006173,Credit Card,Completed,2023-12-04 13:43:23,가구 상품_382,가구,84700,114,황진우,Male,67,2023-09-28,안양시 만안구,S006173,롯데택배,Delivered,2023-12-04 23:43:23,2023-12-09 23:43:23,423500
631,O009707,C1532,P0263,2023-12-04 14:05:13,2,PAY009707,Credit Card,Completed,2023-12-04 14:17:13,전자제품 상품_263,화장품,42000,111,김옥자,Male,61,2024-08-12,옥천군,S009707,대한통운,Delivered,2023-12-04 16:17:13,2023-12-09 16:17:13,84000
632,O004225,C1251,P0020,2023-12-04 14:12:00,2,PAY004225,Credit Card,Completed,2023-12-04 14:54:00,가구 상품_20,도서,14200,185,서지아,Female,49,2023-06-05,춘천시,S004225,우체국택배,Preparing,2023-12-04 19:54:00,,28400
633,O000212,C0895,P0484,2023-12-04 14:14:54,3,PAY000212,Credit Card,Completed,2023-12-04 14:27:54,식품 상품_484,화장품,74500,11,박예준,Male,27,2024-12-30,성남시 중원구,S000212,우체국택배,Delivered,2023-12-04 18:27:54,2023-12-07 18:27:54,223500
634,O003544,C0886,P0386,2023-12-04 15:28:44,5,PAY003544,Bank Transfer,Completed,2023-12-04 16:12:44,도서 상품_386,가구,94600,149,윤예진,Male,43,2023-02-24,부여군,S003544,한진택배,Shipped,2023-12-04 18:12:44,,473000
635,O000506,C1679,P0391,2023-12-04 15:44:03,4,PAY000506,Bank Transfer,Completed,2023-12-04 16:33:03,도서 상품_391,전자제품,98900,165,김서준,Male,43,2024-11-29,안산시 단원구,S000506,대한통운,Delivered,2023-12-04 20:33:03,2023-12-08 20:33:03,395600
636,O008347,C0052,P0201,2023-12-04 16:04:56,3,PAY008347,Mobile Payment,Completed,2023-12-04 16:37:56,스포츠용품 상품_201,가구,84500,15,백영순,Male,30,2024-07-07,고양시,S008347,대한통운,Delivered,2023-12-05 04:37:56,2023-12-06 04:37:56,253500
637,O009577,C0203,P0009,2023-12-04 17:19:48,5,PAY009577,Mobile Payment,Completed,2023-12-04 17:54:48,도서 상품_9,가구,71300,163,김영식,Female,37,2024-04-26,음성군,S009577,한진택배,Delivered,2023-12-05 13:54:48,2023-12-07 13:54:48,356500
638,O000170,C0563,P0147,2023-12-04 19:06:52,1,PAY000170,Mobile Payment,Completed,2023-12-04 19:09:52,가구 상품_147,화장품,27800,45,이영순,Male,51,2024-11-13,서천군,S000170,우체국택배,Shipped,2023-12-05 13:09:52,,27800
639,O008393,C1337,P0103,2023-12-04 19:30:03,2,PAY008393,Credit Card,Completed,2023-12-04 20:09:03,도서 상품_103,화장품,76600,95,김영순,Male,42,2023-05-28,고성군,S008393,한진택배,Delivered,2023-12-04 23:09:03,2023-12-07 23:09:03,153200
640,O004783,C1350,P0478,2023-12-04 19:40:28,3,PAY004783,Credit Card,Completed,2023-12-04 19:59:28,화장품 상품_478,가구,46600,122,이영환,Female,35,2025-10-09,동두천시,S004783,롯데택배,Delivered,2023-12-05 13:59:28,2023-12-09 13:59:28,139800
641,O007155,C1095,P0160,2023-12-04 20:57:33,3,PAY007155,Credit Card,Completed,2023-12-04 21:09:33,화장품 상품_160,스포츠용품,51600,5,서영일,Female,24,2024-06-26,보령시,S007155,한진택배,Delivered,2023-12-05 08:09:33,2023-12-08 08:09:33,154800
642,O004666,C0576,P0410,2023-12-04 21:34:39,3,PAY004666,Bank Transfer,Completed,2023-12-04 21:59:39,전자제품 상품_410,도서,70700,178,이미숙,Male,53,2022-12-03,양평군,S004666,한진택배,Cancelled,2023-12-05 19:59:39,,212100
643,O004435,C1147,P0061,2023-12-04 22:13:08,4,PAY004435,Credit Card,Completed,2023-12-04 22:59:08,스포츠용품 상품_61,스포츠용품,87100,104,심준혁,Male,31,2024-07-30,보은군,S004435,대한통운,Shipped,2023-12-05 17:59:08,,348400
644,O004760,C0077,P0147,2023-12-04 23:02:20,5,PAY004760,Bank Transfer,Completed,2023-12-04 23:45:20,가구 상품_147,화장품,27800,45,강재호,Female,46,2024-03-06,서산시,S004760,한진택배,Preparing,2023-12-05 20:45:20,,139000
645,O001372,C0450,P0374,2023-12-05 01:18:56,5,PAY001372,Credit Card,Pending,,전자제품 상품_374,가구,36400,57,장영순,Female,45,2023-04-20,동두천시,,,,,,182000
646,O004120,C0094,P0336,2023-12-05 04:16:41,1,PAY004120,Credit Card,Completed,2023-12-05 04:32:41,스포츠용품 상품_336,식품,51000,176,이민서,Female,41,2025-02-08,진천군,S004120,롯데택배,Delivered,2023-12-05 23:32:41,2023-12-06 23:32:41,51000
647,O003359,C1907,P0257,2023-12-05 04:52:05,4,PAY003359,Credit Card,Completed,2023-12-05 05:01:05,화장품 상품_257,화장품,81800,134,김영일,Female,42,2023-08-13,용인시 기흥구,S003359,롯데택배,Cancelled,2023-12-05 11:01:05,,327200
648,O001983,C1196,P0015,2023-12-05 08:43:18,3,PAY001983,Credit Card,Completed,2023-12-05 08:46:18,식품 상품_15,식품,46500,99,오서연,Female,23,2024-11-17,충주시,S001983,한진택배,Shipped,2023-12-05 21:46:18,,139500
649,O005888,C0612,P0382,2023-12-05 09:43:13,3,PAY005888,Credit Card,Failed,,가구 상품_382,가구,84700,114,김지영,Female,28,2023-09-01,용인시,,,,,,254100
650,O001197,C1816,P0314,2023-12-05 10:20:57,5,PAY001197,Bank Transfer,Completed,2023-12-05 10:24:57,화장품 상품_314,식품,61400,79,심하윤,Male,53,2025-07-13,서산시,S001197,한진택배,Delivered,2023-12-06 05:24:57,2023-12-07 05:24:57,307000
651,O002871,C1039,P0142,2023-12-05 12:29:48,2,PAY002871,Bank Transfer,Completed,2023-12-05 12:31:48,스포츠용품 상품_142,화장품,80100,55,박현지,Female,49,2024-04-11,천안시 서북구,S002871,한진택배,Delivered,2023-12-05 17:31:48,2023-12-09 17:31:48,160200
652,O007300,C1741,P0105,2023-12-05 13:30:23,1,PAY007300,Credit Card,Completed,2023-12-05 13:55:23,화장품 상품_105,도서,70000,153,배영길,Female,17,2025-10-09,용인시 처인구,S007300,우체국택배,Delivered,2023-12-06 01:55:23,2023-12-08 01:55:23,70000
653,O003096,C0885,P0499,2023-12-06 00:45:38,3,PAY003096,Bank Transfer,Completed,2023-12-06 01:34:38,도서 상품_499,식품,49500,126,박동현,Female,48,2023-01-22,공주시,S003096,롯데택배,Delivered,2023-12-06 07:34:38,2023-12-08 07:34:38,148500
654,O006507,C1563,P0174,2023-12-06 05:39:59,2,PAY006507,Mobile Payment,Completed,2023-12-06 06:37:59,가구 상품_174,전자제품,80900,42,조수민,Male,36,2023-01-25,파주시,S006507,한진택배,Delivered,2023-12-06 19:37:59,2023-12-10 19:37:59,161800
655,O007266,C1943,P0195,2023-12-06 05:44:13,1,PAY007266,Credit Card,Completed,2023-12-06 06:24:13,가구 상품_195,스포츠용품,23700,157,김정자,Female,49,2024-03-03,안양시 동안구,S007266,한진택배,Preparing,2023-12-06 21:24:13,,23700
656,O006538,C1492,P0422,2023-12-06 18:14:35,1,PAY006538,Bank Transfer,Completed,2023-12-06 18:33:35,화장품 상품_422,식품,21200,188,김은주,Male,50,2025-05-08,여주시,S006538,한진택배,Delivered,2023-12-07 12:33:35,2023-12-08 12:33:35,21200
657,O000629,C0985,P0399,2023-12-06 20:55:43,4,PAY000629,Credit Card,Pending,,화장품 상품_399,전자제품,35300,55,장준서,Female,34,2023-01-28,수원시,,,,,,141200
658,O001600,C1914,P0185,2023-12-06 21:36:59,2,PAY001600,Mobile Payment,Failed,,도서 상품_185,의류,72500,144,김영숙,Female,62,2025-01-30,화천군,,,,,,145000
659,O006129,C0926,P0494,2023-12-07 00:38:01,2,PAY006129,Mobile Payment,Failed,,식품 상품_494,의류,55900,151,하준영,Male,58,2025-07-28,평택시,,,,,,111800
660,O007243,C1825,P0029,2023-12-07 01:40:16,1,PAY007243,Bank Transfer,Completed,2023-12-07 02:35:16,식품 상품_29,의류,96500,69,최서윤,Female,68,2023-10-12,부천시 오정구,S007243,한진택배,Delivered,2023-12-08 01:35:16,2023-12-12 01:35:16,96500
661,O003438,C0321,P0259,2023-12-07 01:51:27,2,PAY003438,Bank Transfer,Completed,2023-12-07 02:04:27,식품 상품_259,의류,57000,112,양종수,Male,16,2024-04-11,안양시,S003438,우체국택배,Delivered,2023-12-07 22:04:27,2023-12-12 22:04:27,114000
662,O003661,C1778,P0494,2023-12-07 01:52:22,4,PAY003661,Credit Card,Completed,2023-12-07 02:01:22,식품 상품_494,의류,55900,151,이수빈,Female,61,2024-05-12,시흥시,S003661,대한통운,Shipped,2023-12-07 12:01:22,,223600
663,O009656,C0582,P0319,2023-12-07 05:00:18,1,PAY009656,Mobile Payment,Completed,2023-12-07 05:50:18,가구 상품_319,의류,55700,141,신현숙,Female,69,2023-10-26,보령시,S009656,롯데택배,Preparing,2023-12-07 11:50:18,,55700
664,O005718,C0962,P0212,2023-12-07 05:37:30,4,PAY005718,Credit Card,Completed,2023-12-07 05:41:30,전자제품 상품_212,전자제품,41500,29,김경희,Female,43,2023-05-17,양평군,S005718,롯데택배,Delivered,2023-12-07 10:41:30,2023-12-12 10:41:30,166000
665,O005967,C1031,P0467,2023-12-07 05:44:27,3,PAY005967,Credit Card,Completed,2023-12-07 06:06:27,의류 상품_467,전자제품,90000,153,배서영,Female,42,2023-03-21,오산시,S005967,롯데택배,Delivered,2023-12-07 13:06:27,2023-12-09 13:06:27,270000
666,O009246,C0270,P0132,2023-12-07 08:17:09,2,PAY009246,Mobile Payment,Completed,2023-12-07 08:50:09,의류 상품_132,식품,6600,39,송현정,Male,28,2022-11-14,논산시,S009246,대한통운,Delivered,2023-12-07 13:50:09,2023-12-10 13:50:09,13200
667,O005643,C1347,P0375,2023-12-07 13:08:18,5,PAY005643,Credit Card,Completed,2023-12-07 13:57:18,의류 상품_375,스포츠용품,75500,25,이미정,Female,25,2025-06-10,천안시 서북구,S005643,대한통운,Delivered,2023-12-08 09:57:18,2023-12-13 09:57:18,377500
668,O006667,C1525,P0219,2023-12-07 13:28:56,3,PAY006667,Bank Transfer,Completed,2023-12-07 13:29:56,화장품 상품_219,가구,41900,73,송지우,Female,66,2024-08-29,논산시,S006667,우체국택배,Shipped,2023-12-07 14:29:56,,125700
669,O005627,C0811,P0159,2023-12-07 14:30:49,1,PAY005627,Credit Card,Completed,2023-12-07 15:20:49,전자제품 상품_159,식품,57500,32,이정식,Female,32,2025-09-25,용인시 수지구,S005627,한진택배,Delivered,2023-12-08 02:20:49,2023-12-10 02:20:49,57500
670,O001283,C0613,P0325,2023-12-07 18:38:43,2,PAY001283,Mobile Payment,Completed,2023-12-07 19:03:43,가구 상품_325,식품,71600,40,이수빈,Male,34,2023-01-20,수원시,S001283,한진택배,Delivered,2023-12-08 10:03:43,2023-12-12 10:03:43,143200
671,O009863,C0145,P0480,2023-12-07 22:53:13,3,PAY009863,Credit Card,Completed,2023-12-07 23:26:13,가구 상품_480,전자제품,49900,170,장민준,Female,24,2024-02-15,아산시,S009863,우체국택배,Delivered,2023-12-08 05:26:13,2023-12-13 05:26:13,149700
672,O007228,C0751,P0432,2023-12-07 23:09:53,5,PAY007228,Mobile Payment,Failed,,화장품 상품_432,의류,53800,179,우지민,Female,32,2024-08-21,정선군,,,,,,269000
673,O008534,C1064,P0144,2023-12-07 23:35:19,4,PAY008534,Credit Card,Completed,2023-12-08 00:25:19,전자제품 상품_144,가구,16900,164,김성훈,Male,56,2024-06-12,청주시 흥덕구,S008534,대한통운,Delivered,2023-12-08 02:25:19,2023-12-12 02:25:19,67600
674,O009572,C0049,P0125,2023-12-08 02:22:03,5,PAY009572,Bank Transfer,Completed,2023-12-08 02:50:03,식품 상품_125,의류,15900,7,곽미경,Male,27,2025-05-04,수원시 팔달구,S009572,한진택배,Delivered,2023-12-08 04:50:03,2023-12-10 04:50:03,79500
675,O008886,C0625,P0023,2023-12-08 03:39:23,5,PAY008886,Credit Card,Completed,2023-12-08 03:47:23,도서 상품_23,도서,22800,61,김은영,Male,46,2024-06-25,의정부시,S008886,롯데택배,Shipped,2023-12-08 17:47:23,,114000
676,O000022,C1005,P0466,2023-12-08 06:46:06,5,PAY000022,Bank Transfer,Completed,2023-12-08 06:54:06,전자제품 상품_466,스포츠용품,20300,128,김시우,Male,30,2023-07-22,부천시 소사구,S000022,롯데택배,Delivered,2023-12-08 23:54:06,2023-12-09 23:54:06,101500
677,O004842,C0187,P0250,2023-12-08 07:42:17,1,PAY004842,Credit Card,Pending,,도서 상품_250,의류,74900,1,백정식,Female,18,2023-11-26,강릉시,,,,,,74900
678,O009559,C0161,P0199,2023-12-08 08:15:23,3,PAY009559,Credit Card,Completed,2023-12-08 09:10:23,화장품 상품_199,전자제품,90700,100,양승민,Female,45,2025-02-10,당진시,S009559,우체국택배,Delivered,2023-12-08 16:10:23,2023-12-12 16:10:23,272100
679,O007347,C1937,P0447,2023-12-08 12:38:23,3,PAY007347,Bank Transfer,Completed,2023-12-08 13:05:23,도서 상품_447,스포츠용품,76800,150,송옥자,Female,15,2023-12-06,괴산군,S007347,롯데택배,Cancelled,2023-12-08 22:05:23,,230400
680,O000841,C1592,P0115,2023-12-08 16:30:47,5,PAY000841,Bank Transfer,Completed,2023-12-08 16:43:47,식품 상품_115,의류,58200,9,조순자,Female,62,2025-10-10,천안시 서북구,S000841,대한통운,Delivered,2023-12-09 00:43:47,2023-12-10 00:43:47,291000
681,O001736,C0052,P0356,2023-12-09 02:56:37,5,PAY001736,Credit Card,Completed,2023-12-09 03:38:37,가구 상품_356,식품,21500,111,백영순,Male,30,2024-07-07,고양시,S001736,대한통운,Shipped,2023-12-09 11:38:37,,107500
682,O003104,C1233,P0230,2023-12-09 03:21:15,4,PAY003104,Bank Transfer,Pending,,가구 상품_230,스포츠용품,73700,173,최정희,Male,15,2024-11-04,강릉시,,,,,,294800
683,O009984,C1379,P0397,2023-12-09 03:49:39,2,PAY009984,Credit Card,Completed,2023-12-09 04:46:39,의류 상품_397,식품,51300,97,김상호,Female,63,2025-04-22,파주시,S009984,대한통운,Delivered,2023-12-09 12:46:39,2023-12-12 12:46:39,102600
684,O006774,C0701,P0108,2023-12-09 05:20:49,5,PAY006774,Credit Card,Completed,2023-12-09 05:23:49,화장품 상품_108,가구,46100,114,김정자,Female,57,2023-05-15,삼척시,S006774,대한통운,Preparing,2023-12-09 12:23:49,,230500
685,O004391,C1251,P0354,2023-12-09 05:27:44,2,PAY004391,Bank Transfer,Completed,2023-12-09 06:07:44,식품 상품_354,화장품,48100,26,서지아,Female,49,2023-06-05,춘천시,S004391,우체국택배,Delivered,2023-12-09 09:07:44,2023-12-10 09:07:44,96200
686,O002759,C1316,P0405,2023-12-09 06:53:16,4,PAY002759,Credit Card,Completed,2023-12-09 06:59:16,식품 상품_405,의류,43900,41,강순옥,Female,55,2023-09-01,하남시,S002759,한진택배,Delivered,2023-12-09 15:59:16,2023-12-11 15:59:16,175600
687,O002197,C1712,P0318,2023-12-09 07:26:23,4,PAY002197,Mobile Payment,Completed,2023-12-09 07:33:23,의류 상품_318,의류,71500,27,김숙자,Female,29,2023-04-02,고양시 일산동구,S002197,대한통운,Preparing,2023-12-09 18:33:23,,286000
688,O006757,C1351,P0470,2023-12-09 09:43:32,3,PAY006757,Mobile Payment,Completed,2023-12-09 10:16:32,가구 상품_470,도서,25600,95,오영미,Female,70,2024-01-30,공주시,S006757,대한통운,Preparing,2023-12-09 16:16:32,,76800
689,O003619,C0107,P0267,2023-12-09 10:27:51,2,PAY003619,Bank Transfer,Pending,,식품 상품_267,의류,48700,46,김정수,Female,67,2024-02-19,성남시 수정구,,,,,,97400
690,O005885,C0370,P0327,2023-12-09 12:12:52,4,PAY005885,Credit Card,Completed,2023-12-09 13:04:52,스포츠용품 상품_327,식품,86200,179,장현주,Female,52,2025-07-13,평창군,S005885,우체국택배,Delivered,2023-12-09 16:04:52,2023-12-12 16:04:52,344800
691,O004651,C0478,P0100,2023-12-09 12:18:17,4,PAY004651,Mobile Payment,Completed,2023-12-09 12:44:17,의류 상품_100,화장품,55500,149,이아름,Female,52,2025-01-09,옥천군,S004651,대한통운,Shipped,2023-12-09 23:44:17,,222000
692,O005388,C1837,P0465,2023-12-09 16:35:58,3,PAY005388,Credit Card,Completed,2023-12-09 16:56:58,화장품 상품_465,화장품,99900,43,정영호,Female,49,2022-11-04,하남시,S005388,대한통운,Delivered,2023-12-09 20:56:58,2023-12-10 20:56:58,299700
693,O003029,C0741,P0069,2023-12-09 17:28:57,4,PAY003029,Bank Transfer,Completed,2023-12-09 17:33:57,식품 상품_69,화장품,98700,53,김도윤,Male,67,2024-03-19,청주시 청원구,S003029,롯데택배,Delivered,2023-12-09 21:33:57,2023-12-10 21:33:57,394800
694,O005346,C0738,P0396,2023-12-09 21:07:27,4,PAY005346,Mobile Payment,Completed,2023-12-09 22:00:27,식품 상품_396,의류,89700,58,문예은,Female,53,2024-08-16,단양군,S005346,우체국택배,Delivered,2023-12-10 02:00:27,2023-12-11 02:00:27,358800
695,O002347,C0403,P0007,2023-12-09 21:43:17,4,PAY002347,Bank Transfer,Completed,2023-12-09 22:07:17,식품 상품_7,의류,32000,21,김진우,Female,27,2023-06-02,동해시,S002347,한진택배,Delivered,2023-12-10 20:07:17,2023-12-11 20:07:17,128000
696,O004312,C0683,P0143,2023-12-10 02:15:01,1,PAY004312,Mobile Payment,Completed,2023-12-10 03:03:01,식품 상품_143,가구,65200,129,차예진,Male,19,2025-01-09,서천군,S004312,우체국택배,Delivered,2023-12-10 13:03:01,2023-12-13 13:03:01,65200
697,O006528,C1465,P0341,2023-12-10 02:58:41,1,PAY006528,Bank Transfer,Completed,2023-12-10 03:23:41,식품 상품_341,전자제품,77300,145,김미경,Female,20,2023-11-06,광주시,S006528,한진택배,Delivered,2023-12-10 18:23:41,2023-12-15 18:23:41,77300
698,O009219,C1649,P0136,2023-12-10 06:13:19,2,PAY009219,Credit Card,Completed,2023-12-10 06:55:19,전자제품 상품_136,화장품,47500,32,최영희,Female,50,2022-12-29,남양주시,S009219,롯데택배,Delivered,2023-12-10 11:55:19,2023-12-11 11:55:19,95000
699,O000156,C0712,P0472,2023-12-10 06:15:05,1,PAY000156,Bank Transfer,Completed,2023-12-10 07:03:05,도서 상품_472,식품,86100,57,이정자,Male,63,2023-12-07,인제군,S000156,대한통운,Delivered,2023-12-11 06:03:05,2023-12-15 06:03:05,86100
700,O003314,C0101,P0154,2023-12-10 07:10:50,2,PAY003314,Bank Transfer,Completed,2023-12-10 07:58:50,스포츠용품 상품_154,도서,31400,35,김민지,Male,56,2023-10-29,괴산군,S003314,대한통운,Delivered,2023-12-10 17:58:50,2023-12-13 17:58:50,62800
701,O003684,C0959,P0306,2023-12-10 08:29:03,3,PAY003684,Credit Card,Completed,2023-12-10 08:47:03,화장품 상품_306,식품,23000,70,황서윤,Female,59,2024-08-06,부천시 소사구,S003684,우체국택배,Delivered,2023-12-10 12:47:03,2023-12-11 12:47:03,69000
702,O003909,C0626,P0273,2023-12-10 09:54:27,4,PAY003909,Credit Card,Completed,2023-12-10 10:45:27,전자제품 상품_273,가구,89500,33,백윤서,Female,55,2023-04-15,인제군,S003909,롯데택배,Delivered,2023-12-10 22:45:27,2023-12-12 22:45:27,358000
703,O005109,C0344,P0344,2023-12-10 14:45:23,3,PAY005109,Mobile Payment,Completed,2023-12-10 15:38:23,전자제품 상품_344,스포츠용품,7700,121,이정식,Male,31,2025-05-12,가평군,S005109,롯데택배,Delivered,2023-12-11 07:38:23,2023-12-15 07:38:23,23100
